true,predicted,predicted_std,lower_95CI,upper_95CI
361.0,295.72565,87.058174,125.09163,466.35968
361.0,283.6062,85.402374,116.217545,450.99487
361.0,284.83862,85.57399,117.1136,452.56366
361.0,282.64856,85.26825,115.52278,449.77435
361.0,283.12433,85.3344,115.86891,450.37976
361.0,283.62885,85.405426,116.23421,451.0235
361.0,285.74637,85.70094,117.77252,453.7202
361.0,286.36218,85.78538,118.22284,454.50153
361.0,284.3503,85.50579,116.75896,451.94165
361.0,287.5224,85.945915,119.068405,455.97638
361.0,292.01352,86.56124,122.353485,461.67355
350.0,289.9939,86.28748,120.87042,459.11737
350.0,291.0927,86.43676,121.67667,460.50876
350.0,292.98074,86.694954,123.058624,462.90286
350.0,293.36768,86.74615,123.34523,463.39014
350.0,291.89716,86.54758,122.2639,461.5304
350.0,289.61453,86.234215,120.595474,458.6336
350.0,289.78497,86.26,120.71536,458.85458
350.0,292.07617,86.57062,122.39775,461.75458
350.0,297.4749,87.292786,126.38106,468.5688
350.0,291.10364,86.437874,121.685394,460.52188
350.0,290.87222,86.40734,121.513824,460.23062
350.0,295.72327,87.06382,125.07817,466.36835
350.0,294.573,86.91047,124.22847,464.91754
350.0,296.93445,87.222466,125.97841,467.8905
350.0,293.30792,86.73882,123.29982,463.31604
350.0,295.42313,87.02281,124.85841,465.98785
350.0,296.81885,87.20759,125.89197,467.74573
350.0,296.37524,87.14914,125.56293,467.18756
350.0,291.96844,86.557526,122.31569,461.62122
350.0,295.09937,86.98062,124.61734,465.5814
402.0,300.26718,87.65622,128.46098,472.07336
402.0,300.839,87.73295,128.8824,472.7956
402.0,300.98975,87.7524,128.99503,472.98447
402.0,301.13263,87.77224,129.09903,473.16623
402.0,300.484,87.68615,128.61916,472.34888
402.0,301.0838,87.7647,129.06499,473.1026
402.0,300.44482,87.6815,128.58908,472.30057
402.0,300.73248,87.72006,128.80116,472.66382
402.0,299.4724,87.55542,127.863785,471.08105
402.0,302.9568,88.00635,130.46434,475.44922
402.0,300.48535,87.68686,128.61911,472.3516
402.0,298.71072,87.45744,127.29413,470.12732
402.0,300.97214,87.74939,128.98334,472.96094
402.0,298.74164,87.46187,127.316376,470.1669
402.0,300.67874,87.71182,128.76357,472.59393
402.0,298.8023,87.46941,127.36226,470.24237
402.0,298.65973,87.450935,127.25589,470.06357
402.0,298.61835,87.44573,127.22472,470.01196
402.0,301.14282,87.77186,129.10997,473.17566
402.0,300.02002,87.62429,128.27641,471.7636
362.0,300.80704,87.72467,128.86668,472.74738
362.0,300.55035,87.692924,128.67223,472.42847
362.0,300.8195,87.72542,128.87767,472.7613
362.0,300.81543,87.72688,128.87074,472.76013
362.0,300.8907,87.73504,128.93001,472.85138
362.0,300.7468,87.71843,128.81866,472.67493
362.0,301.38306,87.797935,129.2991,473.467
362.0,300.6035,87.69982,128.71184,472.49512
362.0,301.9348,87.86998,129.70966,474.15997
362.0,300.4729,87.67912,128.62181,472.32397
362.0,301.94418,87.87228,129.71452,474.17383
362.0,301.26767,87.78408,129.21086,473.32446
362.0,301.88977,87.86516,129.67406,474.10547
362.0,301.48236,87.81113,129.37254,473.59216
362.0,302.03476,87.88389,129.78233,474.28717
362.0,301.28906,87.78584,129.2288,473.3493
362.0,300.9648,87.74441,128.98576,472.94385
362.0,301.4657,87.80924,129.35957,473.57184
362.0,301.71384,87.84154,129.54442,473.88324
362.0,303.8771,88.116066,131.16962,476.5846
226.0,253.24695,80.96324,94.55899,411.9349
226.0,259.22348,81.86697,98.76422,419.68274
226.0,251.26172,80.660904,93.16635,409.3571
226.0,255.18668,81.25749,95.92198,414.45135
226.0,252.73044,80.884415,94.196976,411.26392
226.0,262.68433,82.38243,101.21475,424.1539
226.0,257.34653,81.58319,97.44347,417.24957
226.0,258.35522,81.736145,98.152374,418.55807
226.0,255.45569,81.29962,96.10843,414.80295
226.0,249.82103,80.44144,92.15581,407.48627
226.0,260.0186,81.98377,99.33038,420.7068
226.0,254.49933,81.152405,95.44061,413.55804
226.0,260.7785,82.09812,99.86618,421.69083
226.0,254.27087,81.1172,95.28116,413.2606
226.0,260.72006,82.08916,99.82532,421.6148
