true,predicted,predicted_std,lower_95CI,upper_95CI
445.83,335.4125,135.66968,69.49994,601.3251
445.83,337.29907,136.30923,70.132965,604.4652
445.83,316.25378,130.53572,60.403763,572.1038
445.83,318.0011,130.87689,61.48239,574.5198
445.83,339.73334,136.79333,71.61841,607.84827
445.83,340.58246,137.10333,71.859924,609.305
445.83,366.38702,144.22383,83.70831,649.06573
445.83,335.12567,135.80145,68.954834,601.2965
445.83,328.03162,133.95819,65.47357,590.58966
445.83,327.47974,133.80472,65.22247,589.737
445.83,317.85233,131.17691,60.745575,574.9591
445.83,329.63116,134.33264,66.33917,592.92316
445.83,324.1264,132.8773,63.68689,584.5659
445.83,330.7196,134.71457,66.67905,594.76013
445.83,322.15564,132.33699,62.775146,581.53613
445.83,355.025,141.25688,78.1615,631.8885
445.83,373.19955,145.96188,87.11426,659.28485
795.56,624.62756,196.03526,240.39844,1008.8567
795.56,677.94586,204.89925,276.34332,1079.5483
795.56,607.6916,192.9489,229.51175,985.87146
795.56,654.7838,200.88142,261.0562,1048.5115
795.56,613.93585,194.07233,233.55408,994.3176
795.56,652.6959,200.61023,259.49988,1045.892
795.56,649.81036,200.22186,257.37552,1042.2452
795.56,664.7486,202.60376,267.64523,1061.8519
795.56,651.0832,201.15681,256.81583,1045.3506
795.56,647.9492,200.49358,254.98181,1040.9166
795.56,604.09955,192.16736,227.4515,980.74756
795.56,622.3455,195.40541,239.35092,1005.3401
795.56,598.55804,191.13705,223.92941,973.18665
795.56,614.4645,193.94948,234.32349,994.60547
795.56,607.5308,192.76591,229.70963,985.35205
795.56,633.3138,197.33382,246.53949,1020.0881
795.56,622.8409,195.56816,239.52728,1006.1545
795.56,624.02124,195.66936,240.50928,1007.5332
795.56,631.1122,197.06941,244.85614,1017.3682
795.56,619.14484,195.27705,236.4018,1001.8879
706.52,576.2512,187.57558,208.60309,943.89935
706.52,578.4399,188.06091,209.84048,947.0393
706.52,548.9652,182.80716,190.66318,907.2672
706.52,556.2681,184.20683,195.22272,917.31354
706.52,574.7054,187.41913,207.36389,942.0469
706.52,557.213,184.12114,196.33557,918.09045
706.52,554.8294,183.67628,194.82388,914.83496
706.52,574.5581,187.4362,207.18314,941.9331
706.52,574.7186,187.8366,206.5589,942.87836
706.52,537.69574,180.62733,183.66617,891.72534
706.52,526.2662,178.44633,176.51135,876.021
706.52,581.0258,188.82658,210.92572,951.1259
706.52,529.5255,179.31177,178.07443,880.97656
706.52,570.035,186.9468,203.61926,936.4507
706.52,531.86566,179.66422,179.72379,884.00757
706.52,581.0408,188.82199,210.94968,951.13184
706.52,564.3349,185.91664,199.93826,928.73157
706.52,583.5883,189.33742,212.48697,954.6897
706.52,569.59155,186.49359,204.06412,935.119
706.52,557.75244,184.59021,195.95563,919.54926
787.63,563.36786,186.13966,198.53412,928.2016
787.63,558.2601,185.211,195.24652,921.2736
787.63,549.5096,183.6304,189.594,909.4252
787.63,552.3189,184.13974,191.405,913.2328
787.63,556.52203,184.8787,194.15979,918.8843
787.63,561.0156,185.73668,196.97174,925.0595
787.63,547.846,183.28781,188.6019,907.0901
787.63,555.0605,184.59892,193.24658,916.8744
787.63,534.32,180.66084,180.22476,888.4153
787.63,554.47595,184.78358,192.30011,916.6518
787.63,550.9887,183.82024,190.70105,911.27637
787.63,518.4748,177.58554,170.40714,866.5425
787.63,563.3856,186.12563,198.57938,928.1919
787.63,506.576,175.31026,162.96786,850.1841
787.63,558.486,185.20331,195.48752,921.4845
787.63,508.93893,175.7744,164.42111,853.4568
787.63,513.7738,176.68776,167.46579,860.0818
787.63,510.21628,175.99959,165.25708,855.1755
787.63,550.4716,183.81935,190.18567,910.75757
787.63,542.7317,182.30966,185.40475,900.0586
896.55,748.1861,217.06277,322.74304,1173.6292
896.55,728.202,213.83748,309.08057,1147.3235
896.55,739.86664,215.76398,316.96924,1162.764
896.55,703.97437,209.99097,292.39206,1115.5566
896.55,748.26105,217.08192,322.78046,1173.7417
896.55,708.2594,210.66502,295.35596,1121.1628
896.55,730.6892,214.38869,310.48737,1150.8911
896.55,713.16925,211.43942,298.748,1127.5906
896.55,740.2983,215.95029,317.0357,1163.5608
896.55,708.6868,210.81796,295.4836,1121.89
896.55,732.13947,214.6259,311.4727,1152.8063
896.55,747.9445,217.05925,322.5084,1173.3806
896.55,720.70404,212.79529,303.62527,1137.7828
896.55,734.864,215.03073,313.40378,1156.3242
896.55,730.11395,214.3107,310.06497,1150.163
896.55,759.38135,218.87268,330.3909,1188.3718
896.55,742.0594,216.12602,318.45236,1165.6664
896.55,745.2139,216.65648,320.56723,1169.8606
896.55,707.722,210.7642,294.62415,1120.8198
896.55,723.3039,213.66461,304.52124,1142.0865
406.87,320.24033,130.70457,64.05936,576.42126
406.87,337.90698,135.67128,71.99127,603.8227
406.87,317.6407,129.94121,62.955917,572.32544
406.87,332.60413,134.14803,69.67398,595.5343
406.87,323.85266,131.69778,65.725006,581.98035
406.87,339.8261,136.26562,72.74548,606.90674
406.87,322.41437,131.39032,64.88934,579.9394
406.87,336.72708,135.33226,71.47586,601.9783
406.87,326.1904,132.40314,66.68024,585.70056
